81523	Glucagonoma, malignant (C25._)
81531	Gastrinoma, NOS
81533	Gastrinoma, malignant
81543	Mixed pancreatic endocrine and exocrine tumor, malignant (C25._)
81551	Vipoma, NOS
81553	Vipoma, malignant
81561	Somatostatinoma, NOS
81563	Somatostatinoma, malignant
81581	Endocrine tumor, functioning, NOS
81600	Bile duct adenoma (C22.1, C24.0)
81603	Cholangiocarcinoma (C22.1, C24.0)
81610	Bile duct cystadenoma (C22.1, C24.0)
81613	Bile duct cystadenocarcinoma (C22.1, C24.0)
81623	Klatskin tumor (C22.1, C24.0)
81630	Pancreatobiliary neoplasm, non-invasive
81632	Papillary neoplasm, pancreatobiliary-type, with high grade intraepithelial neoplasia (C24.1)
81633	Pancreatobiliary-type carcinoma (C24.1)
81700	Liver cell adenoma (C22.0)
81703	Hepatocellular carcinoma, NOS (C22.0)
81713	Hepatocellular carcinoma, fibrolamellar (C22.0)
81723	Hepatocellular carcinoma, scirrhous (C22.0)
81733	Hepatocellular carcinoma, spindle cell variant (C22.0)
81743	Hepatocellular carcinoma, clear cell type (C22.0)
81753	Hepatocellular carcinoma, pleomorphic type (C22.0)
81803	Combined hepatocellular carcinoma and cholangiocarcinoma (C22.0)
81900	Trabecular adenoma
81903	Trabecular adenocarcinoma
81910	Embryonal adenoma
82000	Eccrine dermal cylindroma (C44._)
82003	Adenoid cystic carcinoma
82012	Cribriform carcinoma in situ (C50._)
82013	Cribriform carcinoma, NOS
82020	Microcystic adenoma (C25._)
82040	Lactating adenoma (C50._)
82100	Adenomatous polyp, NOS
82102	Adenocarcinoma in situ in adenomatous polyp
82103	Adenocarcinoma in adenomatous polyp
82110	Tubular adenoma, NOS
82113	Tubular adenocarcinoma
82120	Flat adenoma
82130	Serrated adenoma (C18._)
82133	Serrated adenocarcinoma
82143	Parietal cell carcinoma (C16._)
82153	Adenocarcinoma of anal glands (C21.1)
82200	Adenomatous polyposis coli (C18._)
82203	Adenocarcinoma in adenomatous polyposis coli (C18._)
82210	Multiple adenomatous polyps
82213	Adenocarcinoma in multiple adenomatous polyps
82302	Ductal carcinoma in situ, solid type (C50._)
82303	Solid carcinoma, NOS
82313	Carcinoma simplex
82401	Carcinoid tumor of uncertain malignant potential
82403	Carcinoid tumor, NOS
82413	Enterochromaffin cell carcinoid
82421	Enterochromaffin-like cell carcinoid, NOS
82423	Enterochromaffin-like cell tumor, malignant
82433	Goblet cell carcinoid
82443	Mixed adenoneuroendocrine carcinoma
82451	Tubular carcinoid
82453	Adenocarcinoid tumor
82463	Neuroendocrine carcinoma, NOS
82473	Merkel cell carcinoma (C44._)
82481	Apudoma
82493	Atypical carcinoid tumor
82501	Pulmonary adenomatosis (C34._)
82503	Bronchiolo-alveolar adenocarcinoma, NOS (C34._)
82510	Alveolar adenoma (C34._)
82513	Alveolar adenocarcinoma (C34._)
82523	Bronchiolo-alveolar carcinoma, non-mucinous (C34._)
82533	Bronchio-alveolar carcinoma, mucinous (C34._)
82543	Bronchio-alveolar carcinoma, mixed mucinous and non-mucinous (C34._)
82553	Adenocarcinoma with mixed subtypes
82563	Minimally invasive adenocarcinoma, non-mucinous (C34._)	
82573	Minimally invasive adenocarcinoma, mucinous (C34._)	
82600	Papillary adenoma, NOS
82603	Papillary adenocarcinoma, NOS
82610	Villous adenoma, NOS
82612	Adenocarcinoma in situ in villous adenoma
82613	Adenocarcinoma in villous adenoma
82623	Villous adenocarcinoma
82630	Tubulovillous adenoma, NOS
82632	Adenocarcinoma in situ in tubulovillous adenoma
82633	Adenocarcinoma in tubolovillous adenoma
82640	Papillomatosis, glandular
82653	Micropapillary carcinoma, NOS (C18._, C19.9, C20.9)
82700	Chromophobe adenoma (C75.1)
82703	Chromophobe carcinoma (C75.1)
82710	Prolactinoma (C75.1)
82720	Pituitary adenoma, NOS (C75.1)
82723	Pituitary carcinoma, NOS (C75.1)
82733	Pituitary blastoma (C75.1)	
82800	Acidophil adenoma (C75.1)
82803	Acidophil carcinoma (C75.1)
82810	Mixed acidophil-basophil adenoma (C75.1)
82813	Mixed acidophil-basophil carcinoma (C75.1)
82900	Oxyphilic adenoma
82903	Oxyphilic adenocarcinoma
83000	Basophil adenoma (C75.1)
83003	Basophil carcinoma (C75.1)
83100	Clear cell adenoma
83103	Clear cell adenocarcinoma, NOS
83111	Hypernephroid tumor [obs]
83123	Renal cell carcinoma, NOS (C64.9)
83130	Clear cell adenofibroma (C56.9)
83131	Clear cell adenofibroma of borderline malignancy (C56.9)
83133	Clear cell adenocarcinofibroma (C56.9)
83143	Lipid-rich carcinoma (C50._)
83153	Glycogen-rich carcinoma
83163	Cyst-associated renal cell carcinoma (C64.9)
83173	Renal cell carcinoma, chromophobe type (C64.9)
83183	Renal cell carcinoma, sarcomatoid (C64.9)
83193	Collecting duct carcinoma (C64.9)
83203	Granular cell carcinoma
83210	Chief cell adenoma (C75.0)
83220	Water-clear cell adenoma (C75.0)
83223	Water-clear cell adenocarcinoma (C75.0)
83230	Mixed cell adenoma
83233	Mixed cell adenocarcinoma
83240	Lipoadenoma
83250	Metanephric adenoma (C64.9)
83300	Follicular adenoma (C73.9)
83301	Atypical follicular adenoma (C73.9)
83303	Follicular adenocarcinoma, NOS (C73.9)
83313	Follicular adenocarcinoma, well differentiated (C73.9)
83323	Follicular adenocarcinoma, trabecular (C73.9)
83330	Microfollicular adenoma, NOS (C73.9)
83333	Fetal adenocarcinoma
83340	Macrofollicular adenoma (C73.9)
83353	Follicular carcinoma, minimally invasive (C73.9)
83360	Hyalinizing trabecular adenoma (C73.9)
83373	Insular carcinoma (C73.9)
83393	Follicular carcinoma, encapsulated, angioinvasive (C73.9)	
83403	Papillary carcinoma, follicular variant (C73.9)
83413	Papillary microcarcinoma (C73.9)
83423	Papillary carcinoma, oxyphilic cell (C73.9)
83433	Papillary carcinoma, encapsulated (C73.9)
83443	Papillary carcinoma, columnar cell (C73.9)
83453	Medullary carcinoma with amyloid stroma (C73.9)
83463	Mixed medullary-follicular carcinoma (C73.9)
83473	Mixed medullary-papillary carcinoma (C73.9)
83481	Well differentiated tumor of uncertain malignant potential (C73.9)	
83491	Non-invasive follicular thyroid neoplasm with papillary-like nuclear features (NIFTP) (C73.9)	
83503	Nonencapsulated sclerosing carcinoma (C73.9)
83601	Multiple endocrine adenomas
83610	Juxtaglomerular tumor (C64.9)
83700	Adrenal cortical adenoma, NOS (C74.0)
83703	Adrenal cortical carcinoma (C74.0)
83710	Adrenal cortical adenoma, compact cell (C74.0)
83720	Adrenal cortical adenoma, pigmented (C74.0)
83730	Adrenal cortical adenoma, clear cell (C74.0)
83740	Adrenal cortical adenoma, glomerulosa cell (C74.0)
83750	Adrenal cortical adenoma, mixed cell (C74.0)
83800	Endometrioid adenoma, NOS
83801	Endometrioid adenoma, borderline malignancy
83803	Endometrioid adenocarcinoma, NOS
83810	Endometrioid adenofibroma, NOS
83811	Endometrioid adenofibroma, borderline malignancy
83813	Endometrioid adenofibroma, malignant
83823	Endometrioid adenocarcinoma, secretory variant
83833	Endometrioid adenocarcinoma, ciliated cell variant
83843	Adenocarcinoma, endocervical type
83900	Skin appendage adenoma (C44._)
83903	Skin appendage carcinoma (C44._)
83910	Follicular fibroma (C44._)
83920	Syringofibroadenoma (C44._)
84000	Sweat gland adenoma (C44._)
84001	Sweat gland tumor, NOS (C44._)
84003	Sweat gland adenocarcinoma (C44._)
84010	Apocrine adenoma
84013	Apocrine adenocarcinoma
84020	Nodular hidradenoma (C44._)
84023	Nodular hidradenoma, malignant (C44._)
84030	Eccrine spiradenoma (C44._)
84033	Malignant eccrine spiradenoma (C44._)
84040	Hidrocystoma (C44._)
84050	Papillary hidradenoma
84060	Papillary syringadenoma (C44._)
84070	Syringoma, NOS (C44._)
84073	Sclerosing sweat duct carcinoma (C44._)
84080	Eccrine papillary adenoma (C44._)
84081	Aggressive digital papillary adenoma (C44._)
84083	Eccrine papillary adenocarcinoma (C44._)
84090	Eccrine poroma (C44._)
84093	Eccrine poroma, malignant
84100	Sebaceous adenoma (C44._)
84103	Sebaceous adenocarcinoma (C44._)
84133	Eccrine adenocarcinoma (C44._)
84200	Ceruminous adenoma (C44.2)
84203	Ceruminous adenocarcinoma (C44.2)
84301	Mucoepidermoid tumor [obs]
84303	Mucoepidermoid carcinoma
84400	Cystadenoma, NOS
84403	Cystadenocarcinoma, NOS
84410	Serous cystadenoma, NOS
84413	Serous cystadenocarcinoma, NOS (C56.9)
84421	Serous cystadenoma, borderline malignancy (C56.9)
84430	Clear cell cystadenoma (C56.9)
84441	Clear cell cystic tumor of borderline malignancy (C56.9)
84500	Papillary cystadenoma, NOS (C56.9)
84503	Papillary cystadenocarcinoma, NOS (C56.9)
84511	Papillary cystadenoma, borderline malignancy (C56.9)
84521	Solid pseudopapillary tumor (C25._)
84523	Solid pseudopapillary carcinoma (C25._)
84530	Intraductal papillary-mucinous adenoma (C25._)
84532	Intraductal papillary-mucinous carcinoma, non-invasive (C25._)
84533	Intraductal papillary-mucinous carcinoma, invasive (C25._)
84540	Cystic tumor of atrio-ventricular node (C38.0)
84600	Papillary serous cystadenoma, NOS (C56.9)
84603	Papillary serous cystadenocarcinoma (C56.9)
84610	Serous surface papilloma (C56.9)
84613	Serous surface papillary carcinoma (C56.9)
84621	Serous papillary cystic tumor of borderline malignancy (C56.9)
84631	Serous surface papillary tumor of borderline malignancy (C56.9)
84700	Mucinous cystadenoma, NOS (C56.9)
84702	Mucinous cystadenocarcinoma, non-invasive (C25._)
84703	Mucinous cystadenocarcinoma, NOS (C56.9)
84710	Papillary mucinous cystadenoma, NOS (C56.9)
84713	Papillary mucinous cystadenocarcinoma (C56.9)
84721	Mucinous cystic tumor of borderline malignancy (C56.9)
84731	Papillary mucinous cystadenoma, borderline malignancy (C56.9)
84740	Seromucinous cystadenoma
84741	Seromucinous borderline tumor
84743	Seromucinous carcinoma (C56.9)	
84800	Mucinous adenoma
84801	Low grade appendiceal mucinous neoplasm (C18.1)
84803	Mucinous adenocarcinoma
84806	Pseudomyxoma peritonei
84813	Mucin-producing adenocarcinoma
84823	Mucinous adenocarcinoma, endocervical type
84903	Signet ring cell carcinoma
84906	Metastatic signet ring cell carcinoma
85002	Intraductal carcinoma, noninfiltrating, NOS
85003	Infiltrating duct carcinoma, NOS (C50._)
85012	Comedocarcinoma, noninfiltrating (C50._)
85013	Comedocarcinoma, NOS (C50._)
85023	Secretory carcinoma of breast (C50._)
85030	Intraductal papilloma
85032	Noninfiltrating intraductal papillary adenocarcinoma (C50._)
85033	Intraductal papillary adenocarcinoma with invasion (C50._)
85040	Intracystic papillary adenoma
85042	Noninfiltrating intracystic carcinoma
85043	Intracystic carcinoma, NOS
85050	Intraductal papillomatosis, NOS
85060	Adenoma of nipple (C50.0)
85072	Intraductal micropapillary carcinoma (C50._)
85083	Cystic hypersecretory carcinoma (C50._)
85093	Solid papillary carcinoma with invasion (C50._)	
85103	Medullary carcinoma, NOS
85123	Medullary carcinoma with lymphoid stroma
85133	Atypical medullary carcinoma (C50._)
85143	Duct carcinoma, desmoplastic type
85192	Lobular carcinoma in situ, pleomorphic (C50._)	
85202	Lobular carcinoma in situ, NOS (C50._)
85203	Lobular carcinoma, NOS (C50._)
85213	Infiltrating ductular carcinoma (C50._)
85222	Intraductal carcinoma and lobular carcinoma in situ (C50._)
85223	Infiltrating duct and lobular carcinoma (C50._)
85233	Infiltrating duct mixed with other types of carcinoma (C50._)
85243	Infiltrating lobular mixed with other types of carcinoma (C50._)
85253	Polymorphous low grade adenocarcinoma
85303	Inflammatory carcinoma (C50._)
85403	Paget disease, mammary (C50._)
85413	Paget disease and infiltrating duct carcinoma of breast (C50._)
85423	Paget disease, extramammary (except Paget disease of bone)
85433	Paget disease and intraductal carcinoma of breast (C50._)
85500	Acinar cell adenoma
85501	Acinar cell tumour [obs]
85503	Acinar cell carcinoma
85513	Acinar cell cystadenocarcinoma
85523	Mixed acinar-ductal carcinoma
85600	Mixed squamous cell and glandular papilloma
85603	Adenosquamous carcinoma
85610	Adenolymphoma (C07._, C08._)
85623	Epithelial-myoepithelial carcinoma
85630	Lymphadenoma
85703	Adenocarcinoma with squamous metaplasia
85713	Adenocarcinoma with cartilaginous and osseous metaplasia
85723	Adenocarcinoma with spindle cell metaplasia
85733	Adenocarcinoma with apocrine metaplasia
85743	Adenocarcinoma with neuroendocrine differentiation
85753	Metaplastic carcinoma, NOS
85763	Hepatoid adenocarcinoma
85800	Thymoma, benign (C37.9)
85801	Thymoma, NOS (C37.9)
85803	Thymoma, malignant, NOS (C37.9)
85811	Thymoma, type A, NOS (C37.9)
85813	Thymoma, type A, malignant (C37.9)
85821	Thymoma, type AB, NOS (C37.9)
85823	Thymoma, type AB, malignant (C37.9)
85831	Thymoma, type B1, NOS (C37.9)
85833	Thymoma, type B1, malignant (C37.9)
85841	Thymoma, type B2, NOS (C37.9)
85843	Thymoma, type B2, malignant (C37.9)
85851	Thymoma, type B3, NOS (C37.9)
85853	Thymoma, type B3, malignant (C37.9)
85863	Thymic carcinoma, NOS (C37.9)
85870	Ectopic hamartomatous thymoma
85883	Spindle epithelial tumor with thymus-like element
85893	Carcinoma showing thymus-like element
85901	Sex cord-gonadal stromal tumor, NOS
85911	Sex cord-gonadal stromal tumor, incompletely differentiated
85921	Sex cord-gonadal stromal tumor, mixed forms
85931	Stromal tumor with minor sex cord elements (C56.9)
85941	Mixed germ cell-sex cord-stromal tumor, NOS
86000	Thecoma, NOS (C56.9)
86003	Thecoma, malignant (C56.9)
86010	Thecoma, luteinized (C56.9)
86020	Sclerosing stromal tumor (C56.9)
86100	Luteoma, NOS (C56.9)
86201	Granulosa cell tumor, adult type (C56.9)
86203	Granulosa cell tumor, malignant (C56.9)
86211	Granulosa cell-theca cell tumor (C56.9)
86221	Granulosa cell tumor, juvenile (C56.9)
86231	Sex cord tumor with annular tubules (C56.9)
86300	Androblastoma, benign
86301	Androblastoma, NOS
86303	Androblastoma, malignant
86310	Sertoli-Leydig cell tumor, well differentiated
86311	Sertoli-Leydig cell tumor of intermediate differentiation
86313	Sertoli-Leydig cell tumor, poorly differentiated
86321	Gynandroblastoma (C56.9)
86331	Sertoli-Leydig cell tumor, retiform
86341	Sertoli-Leydig cell tumor, intermediate differentiation, with heterologous elements
86343	Sertoli-Leydig cell tumor, poorly differentiated, with heterologous elements
86401	Sertoli cell tumor, NOS
86403	Sertoli cell carcinoma (C62._)
86410	Sertoli cell tumor with lipid storage
86421	Large cell calcifying Sertoli cell tumor
86431	Intratubular large cell hyalinizing Sertoli cell neoplasia
86500	Leydig cell tumor, benign (C62._)
86501	Leydig cell tumor, NOS (C62._)
86503	Leydig cell tumor, malignant (C62._)
86600	Hilus cell tumor (C56.9)
86700	Lipid cell tumor of ovary (C56.9)
86703	Steroid cell tumor, malignant
86710	Adrenal rest tumor
86800	Paraganglioma, benign
86801	Paraganglioma, NOS
86803	Paraganglioma, malignant
86811	Sympathetic paraganglioma
86821	Parasympathetic paraganglioma
86830	Gangliocytic paraganglioma (C17.0)
86901	Glomus jugulare tumor, NOS (C75.5)
86911	Aortic body tumor (C75.5)
86921	Carotid body tumor (C75.4)
86931	Extra-adrenal paraganglioma, NOS
86933	Extra-adrenal paraganglioma, malignant
87000	Pheochromocytoma, NOS (C74.1)
87003	Pheochromocytoma, malignant (C74.1)
87103	Glomangiosarcoma
87110	Glomus tumor, NOS
87113	Glomus tumor, malignant
87120	Glomangioma
87130	Glomangiomyoma
87140	Perivascular epithelioid tumor, benign
87143	Perivascular epithelioid tumor, malignant
87200	Pigmented nevus, NOS (C44._)
87202	Melanoma in situ
87203	Malignant melanoma, NOS (except juvenile melanoma M-87700)
87213	Nodular melanoma (C44._)
87220	Balloon cell nevus (C44._)
87223	Balloon cell melanoma (C44._)
87230	Halo nevus (C44._)
87233	Malignant melanoma, regressing (C44._)
87250	Neuronevus (C44._)
87260	Magnocellular nevus (C69.4)
87270	Dysplastic nevus (C44._)
87280	Diffuse melanocytosis (C70.9)
87281	Meningeal melanocytoma (C70.9)
87283	Meningeal melanomatosis (C70.9)
87300	Nonpigmented nevus (C44._)
87303	Amelanotic melanoma (C44._)
87400	Junctional nevus, NOS (C44._)
87403	Malignant melanoma in junctional nevus (C44._)
87412	Precancerous melanosis, NOS (C44._)
87413	Malignant melanoma in precancerous melanosis (C44._)
87422	Lentigo maligna (C44._)
87423	Lentigo maligna melanoma (C44._)
87433	Superficial spreading melanoma (C44._)
87443	Acral lentiginous melanoma, malignant (C44._)
87453	Desmoplastic melanoma, malignant (C44._)
87463	Mucosal lentiginous melanoma
87500	Intradermal nevus (C44._)
87600	Compound nevus (C44._)
87610	Small congenital nevus (C44._)
87611	Giant pigmented nevus, NOS (C44._)
87613	Malignant melanoma in giant pigmented nevus (C44._)
87621	Proliferative dermal lesion in congenital nevus (C44._)
87700	Epithelioid and spindle cell nevus (C44._)
87703	Mixed epithelioid and spindle cell melanoma
87710	Epithelioid cell nevus (C44._)
87713	Epithelioid cell melanoma
87720	Spindle cell nevus, NOS (C44._)
87723	Spindle cell melanoma, NOS
87733	Spindle cell melanoma, type A (C69._)
87743	Spindle cell melanoma, type B (C69._)
87800	Blue nevus, NOS (C44._)
87803	Blue nevus, malignant (C44._)
87900	Cellular blue nevus (C44._)
88000	Soft tissue tumor, benign
88003	Sarcoma, NOS
88009	Sarcomatosis, NOS
88013	Spindle cell sarcoma
88023	Giant cell sarcoma (except of bone M-92503)
88033	Small cell sarcoma
88043	Epithelioid sarcoma
88053	Undifferentiated sarcoma
88063	Desmoplastic small round cell tumor
88100	Fibroma, NOS
88101	Cellular fibroma (C56.9)
88103	Fibrosarcoma, NOS
88110	Fibromyxoma
88113	Fibromyxosarcoma
88120	Periosteal fibroma (C40._, C41._)
88123	Periosteal fibrosarcoma (C40._, C41._)
88130	Fascial fibroma
88133	Fascial fibrosarcoma
88143	Infantile fibrosarcoma
88150	Solitary fibrous tumor
88153	Solitary fibrous tumor, malignant
88160	Calcifying aponeurotic fibroma
88170	Calcifying fibrous tumor
88180	Fibrous dysplasia
88200	Elastofibroma
88211	Aggressive fibromatosis
88221	Abdominal fibromatosis
88230	Desmoplastic fibroma
88240	Myofibroma
88241	Myofibromatosis
88250	Myofibroblastoma
88251	Myofibroblastic tumor, NOS
88260	Angiomyofibroblastoma
88271	Myofibroblastic tumor, peribronchial (C34._)
88280	Nodular fasciitis
88300	Benign fibrous histiocytoma
88301	Atypical fibrous histiocytoma
88303	Malignant fibrous histiocytoma
88310	Histiocytoma, NOS
88320	Dermatofibroma, NOS (C44._)
88323	Dermatofibrosarcoma, NOS (C44._)
88333	Pigmented dermatofibrosarcoma protuberans (C44._)
88341	Giant cell fibroblastoma
88351	Plexiform fibrohistiocytic tumor
88361	Angiomatoid fibrous histiocytoma
88400	Myxoma, NOS
88403	Myxosarcoma
88411	Angiomyxoma
88420	Ossifying fibromyxoid tumor
88500	Lipoma, NOS
88501	Atypical lipoma
88503	Liposarcoma, NOS
88510	Fibrolipoma
88513	Lipoarcoma, well differentiated
88520	Fibromyxolipoma
88523	Myxoid liposarcoma
88533	Round cell liposarcoma
88540	Pleomorphic lipoma
88543	Pleomorphic liposarcoma
88553	Mixed liposarcoma
88560	Intramuscular lipoma
88570	Spindle cell lipoma
88573	Fibroblastic liposarcoma
88583	Dedifferentiated liposarcoma
88600	Angiomyolipoma
88610	Angiolipoma, NOS
88620	Chondroid lipoma
88700	Myelolipoma
88800	Hibernoma
88810	Lipoblastomatosis
88900	Leiomyoma, NOS
88901	Leiomyomatosis, NOS
88903	Leiomyosarcoma, NOS
88910	Epithelioid leiomyoma
88913	Epithelioid leiomyosarcoma
88920	Cellular leiomyoma
88930	Bizarre leiomyoma
88940	Angiomyoma
88943	Angiomyosarcoma
88950	Myoma
88953	Myosarcoma
88963	Myxoid leiomyosarcoma
88971	Smooth muscle tumor of uncertain malignant potential
88981	Metastasizing leiomyoma
89000	Rhabdomyoma, NOS
89003	Rhabdomyosarcoma, NOS
89013	Pleomorphic rhabdomyosarcoma, adult type
89023	Mixed type rhabdomyosarcoma
89030	Fetal rhabdomyoma
89040	Adult rhabdomyoma
89050	Genital rhabdomyoma (C51._, C52.9)
89103	Embryonal rhabdomyosarcoma, NOS
89123	Spindle cell rhabdomyosarcoma
89203	Alveolar rhabdomyosarcoma
89213	Rhabdomyosarcoma with ganglionic differentiation
89300	Endometrial stromal nodule (C54.1)
89303	Endometrial stromal sarcoma, NOS (C54.1)
89313	Endometrial stromal sarcoma, low grade (C54.1)
89320	Adenomyoma
89333	Adenosarcoma
89343	Carcinofibroma
89350	Stromal tumor, benign
89351	Stromal tumor, NOS
89353	Stromal sarcoma, NOS
89360	Gastrointestinal stromal tumor, benign
89361	Gastrointestinal stromal tumor, NOS
89363	Gastrointestinal stromal sarcoma
89400	Pleomorphic adenoma
89403	Mixed tumor, malignant, NOS
89413	Carcinoma in pleomorphic adenoma (C07._, C08._)
89503	Mullerian mixed tumor (C54._)
89513	Mesodermal mixed tumor
89590	Benign cystic nephroma (C64.9)
89591	Cystic partially differentiated nephroblastoma (C64.9)
89593	Malignant cystic nephroma (C64.9)
89601	Mesoblastic nephroma
89603	Nephroblastoma, NOS (C64.9)
89633	Malignant rhabdoid tumor
89643	Clear cell sarcoma of kidney (C64.9)
89650	Nephrogenic adenofibroma (C64.9)
89660	Renomedullary interstitial cell tumor (C64.9)
89670	Ossifying renal tumor (C64.9)
89703	Hepatoblastoma (C22.0)
89713	Pancreatoblastoma (C25._)
89723	Pulmonary blastoma (C34._)
89733	Pleuropulmonary blastoma
89741	Sialoblastoma
89751	Calcifying nested epithelial stromal tumor (C22.0)
89803	Carcinosarcoma, NOS
89813	Carcinosarcoma, embryonal
89820	Myoepithelioma
89823	Malignant myoepithelioma
89830	Adenomyoepithelioma (C50._)
89900	Mesenchymoma, benign
89901	Mesenchymoma, NOS
89903	Mesenchymoma, malignant
89913	Embryonal sarcoma
89920	Pulmonary hamartoma (C34._)	
90000	Brenner tumor, NOS (C56.9)
90001	Brenner tumor, borderline malignancy (C56.9)
90003	Brenner tumor, malignant (C56.9)
90100	Fibroadenoma, NOS (C50._)
90110	Intracanalicular fibroadenoma (C50._)
90120	Pericanalicular fibroadenoma (C50._)
90130	Adenofibroma, NOS
90140	Serous adenofibroma, NOS
90141	Serous adenofibroma of borderline malignancy
90143	Serous adenocarcinofibroma
90150	Mucinous adenofibroma, NOS
90151	Mucinous adenofibroma of borderline malignancy
90153	Mucinous adenocarcinofibroma
90160	Giant fibroadenoma (C50._)
90200	Phyllodes tumor, benign (C50._)
90201	Phyllodes tumor, borderline (C50._)
90203	Phyllodes tumor, malignant (C50._)
90300	Juvenile fibroadenoma (C50._)
90400	Synovioma, benign
90403	Synovial sarcoma, NOS
